Client ID;Age;Gender;Interest;VisitTime;City;Device;OS;VisitPage;AdsTool;VisitNumber;ViewedPage;Registration
15132;1;0;8;14;1;1;2;0;5;0;3;0
15133;0;1;2;17;1;1;2;1;5;0;4;0
15134;4;1;5;3;1;1;2;1;4;0;3;0
15135;1;0;0;1;0;1;2;1;2;0;1;0
15136;0;2;3;23;0;1;2;1;4;0;4;0
15137;1;2;9;15;1;1;2;1;1;1;0;0
15138;2;1;2;19;0;1;2;0;4;0;5;0
15139;1;1;3;15;1;1;2;0;3;0;1;0
15140;4;1;2;20;1;1;2;0;0;1;3;0
15141;3;2;5;18;0;1;2;0;0;0;2;0
15142;1;1;6;16;0;1;2;1;1;0;5;0
15143;3;0;9;17;1;1;2;1;0;0;2;0
15144;0;2;7;13;0;1;2;1;2;1;4;0
15145;1;0;0;20;0;1;2;0;5;0;6;0
15146;4;2;5;18;1;1;2;1;1;0;2;0
15147;2;1;3;16;1;1;2;1;1;0;1;0
15148;1;2;0;16;0;1;2;1;1;0;3;0
15149;0;0;5;8;0;1;2;0;1;0;4;0
15150;2;1;2;5;1;1;2;1;0;1;6;0
15151;2;0;8;21;1;1;2;0;0;1;0;0
15152;4;2;3;3;1;1;2;1;0;0;0;0
15153;1;1;7;22;0;1;2;1;4;0;6;0
15154;4;2;5;17;0;1;2;1;5;0;2;0
15155;2;0;2;14;0;1;2;0;4;1;0;0
15156;3;1;5;12;1;1;2;1;2;0;1;0
15157;3;0;0;9;1;1;2;0;3;1;3;0
15158;2;0;9;11;1;1;2;0;5;1;1;0
15159;1;1;1;4;0;1;2;1;0;0;4;0
15160;2;0;8;21;0;1;2;0;4;0;0;0
15161;2;2;5;19;0;1;2;1;2;1;1;0
15162;2;1;7;11;0;1;2;1;4;1;6;0
15163;2;0;1;9;1;1;2;0;5;0;5;0
15164;4;2;6;17;0;1;2;1;1;0;6;0
15165;4;1;7;21;0;1;2;1;0;1;1;0
15166;1;1;6;12;1;1;2;1;4;1;2;0
15167;0;0;5;3;1;1;2;1;1;0;0;0
15168;2;2;6;2;0;1;2;1;3;1;4;0
15169;2;0;4;6;0;1;2;0;5;1;4;0
15170;0;2;6;17;0;1;2;0;0;1;0;0
15171;0;1;6;9;0;1;2;0;0;0;3;0
15172;2;0;0;9;0;1;2;1;3;0;4;0
15173;1;2;5;9;0;1;2;0;0;1;3;0
15174;1;1;4;6;0;1;2;1;2;0;5;0
15175;2;2;6;22;1;1;2;0;5;1;2;0
15176;4;2;6;13;1;1;2;1;3;1;3;0
15177;4;0;8;3;0;1;2;0;1;0;6;0
15178;2;0;6;7;0;1;2;1;0;0;1;0
15179;4;2;4;19;0;1;2;0;2;0;0;0
15180;4;1;7;6;0;1;2;0;2;1;1;0
15181;1;2;2;19;1;1;2;1;0;1;3;0
15182;0;2;1;19;0;1;2;1;2;1;6;0
15183;1;0;9;13;0;1;2;1;5;1;4;0
15184;2;2;9;9;1;1;2;0;1;1;4;0
15185;4;1;4;8;0;1;2;0;3;0;1;0
15186;3;0;3;1;1;1;2;1;5;0;6;0
15187;4;1;8;0;1;1;2;1;1;0;3;0
15188;3;1;1;6;1;1;2;1;4;0;2;0
15189;2;2;0;23;0;1;2;0;1;1;6;0
15190;0;0;0;10;1;1;2;0;5;1;1;0
15191;0;2;6;13;1;1;2;0;5;0;0;0
15192;4;0;6;21;0;1;2;1;3;1;2;0
15193;0;2;2;8;1;1;2;0;2;0;4;0
15194;4;2;7;15;0;1;2;0;1;0;1;0
15195;3;2;5;10;0;1;2;1;5;1;6;0
15196;4;1;5;21;1;1;2;1;5;0;3;0
15197;0;2;5;8;0;1;2;0;4;1;0;0
15198;4;0;6;22;1;1;2;0;3;1;5;0
15199;0;2;1;3;0;1;2;0;0;0;5;0
15200;3;0;1;15;1;1;2;0;1;0;4;0
15201;3;0;1;0;1;1;2;1;3;1;0;0
15202;0;1;2;3;0;1;2;0;1;0;2;0
15203;3;1;3;15;1;1;2;1;0;0;1;0
15204;1;2;3;22;1;1;2;0;5;0;5;0
15205;0;0;0;9;1;1;2;1;0;0;4;0
15206;3;0;5;21;0;1;2;0;2;1;1;0
15207;4;2;2;3;1;1;2;0;3;1;2;0
15208;0;2;8;21;0;1;2;1;3;1;6;0
15209;1;0;0;6;1;1;2;1;3;1;2;0
15210;1;0;5;10;0;1;2;1;0;1;1;0
15211;4;2;5;17;1;1;2;0;5;1;4;0
15212;4;1;5;19;0;1;2;0;5;1;3;0
15213;0;2;3;23;1;1;2;0;1;0;5;0
15214;2;0;0;2;1;1;2;1;3;0;2;0
15215;2;2;5;8;1;1;2;0;2;1;1;0
15216;1;2;2;2;1;1;2;0;4;1;0;0
15217;2;2;6;1;0;1;2;1;1;0;2;0
15218;0;1;3;22;0;1;2;0;1;0;2;0
15219;0;2;5;18;1;1;2;1;4;1;2;0
15220;3;1;6;7;1;1;2;0;1;1;2;0
15221;1;2;7;10;1;1;2;0;2;1;4;0
15222;3;1;4;21;0;1;2;0;3;1;3;0
15223;3;2;5;7;0;1;2;0;2;0;6;0
15224;4;0;5;1;1;1;2;0;0;0;1;0
15225;2;0;5;12;0;1;2;1;5;1;6;0
15226;0;1;5;19;0;1;2;1;2;1;2;0
15227;1;2;0;20;1;1;2;0;2;0;3;0
15228;2;1;8;2;0;1;2;0;4;1;6;0
15229;3;0;8;16;0;1;2;0;2;1;4;0
15230;2;0;9;17;0;1;2;1;2;1;4;0
15231;2;0;9;23;0;1;2;0;3;1;3;0
15232;1;1;2;15;0;1;2;0;4;0;0;0
15233;0;1;3;20;0;1;2;0;1;0;6;0
15234;1;2;5;13;1;1;2;0;2;0;0;0
15235;1;0;9;6;1;1;2;1;3;1;6;0
15236;3;1;1;18;1;1;2;1;0;0;6;0
15237;4;2;1;12;0;1;2;1;4;1;0;0
15238;4;2;0;18;0;1;2;0;2;0;1;0
15239;2;1;6;22;1;1;2;0;2;1;5;0
15240;0;2;7;23;0;1;2;1;2;1;6;0
15241;2;2;2;19;1;1;2;0;3;1;0;0
15242;1;1;0;16;1;1;2;0;5;0;0;0
15243;3;1;1;21;0;1;2;0;0;0;1;0
15244;1;1;4;23;0;1;2;1;2;0;5;0
15245;3;1;3;1;0;1;2;0;0;0;1;0
15246;1;2;1;13;1;1;2;0;5;1;1;0
15247;3;2;1;1;0;1;2;0;2;0;4;0
15248;1;1;2;16;1;1;2;1;1;0;0;0
15249;4;0;6;4;1;1;2;0;1;1;2;0
15250;0;0;4;4;0;1;2;0;1;1;3;0
15251;1;0;9;4;0;1;2;1;1;1;3;0
15252;1;0;1;13;1;1;2;0;0;1;2;0
15253;4;0;1;5;1;1;2;1;4;0;2;0
15254;1;1;4;0;1;1;2;1;3;1;6;0
15255;0;1;9;14;0;1;2;0;5;0;4;0
15256;4;1;1;22;0;1;2;1;1;1;4;0
15257;2;1;9;8;0;1;2;1;5;0;6;0
15258;3;2;6;3;1;1;2;1;3;1;0;0
15259;1;2;4;16;1;1;2;1;0;1;1;0
15260;4;0;5;19;0;1;2;1;4;1;6;0
15261;3;0;7;2;0;1;2;1;5;1;3;0
15262;2;0;9;22;0;1;2;0;1;0;1;0
15263;0;2;7;20;1;1;2;0;1;0;5;0
15264;0;1;7;11;1;1;2;1;5;1;1;0
15265;0;1;7;1;1;1;2;0;3;0;6;0
15266;4;0;8;21;0;1;2;0;4;0;5;0
15267;1;2;2;16;1;1;2;0;1;0;2;0
15268;0;0;1;10;1;1;2;0;2;0;1;0
15269;2;2;0;9;1;1;2;1;5;0;1;0
15270;0;0;8;5;0;1;2;0;4;0;5;0
15271;1;1;2;15;1;1;2;0;5;1;5;0
15272;3;0;5;20;1;1;2;1;0;0;0;0
15273;1;1;6;13;1;1;2;0;3;1;4;0
15274;0;0;3;15;1;1;2;1;3;1;1;0
15275;4;2;3;14;1;1;2;0;0;0;0;0
15276;4;1;0;19;0;1;2;1;4;1;1;0
15277;3;1;3;8;1;1;2;0;3;0;1;0
15278;2;2;3;13;0;1;2;0;3;1;5;0
15279;1;2;2;7;1;1;2;0;1;1;1;0
15280;4;2;6;8;0;1;2;0;2;1;0;0
15281;4;0;3;17;0;1;2;0;4;1;0;0
15282;1;0;8;17;1;1;2;1;2;1;6;0
15283;3;0;1;21;1;1;2;1;1;0;5;0
15284;1;1;1;5;1;1;2;0;5;0;4;0
15285;4;0;6;10;0;1;2;0;1;1;2;0
15286;3;1;6;20;1;1;2;1;5;1;4;0
15287;4;2;7;19;1;1;2;1;2;1;4;0
15288;1;2;5;14;1;1;2;1;1;1;6;0
15289;0;0;7;19;0;1;2;0;3;1;2;0
15290;4;2;5;16;0;1;2;0;3;1;6;0
15291;3;0;5;22;0;1;2;0;2;0;6;0
15292;0;0;8;18;0;1;2;1;4;0;0;0
15293;2;0;6;21;1;1;2;1;3;1;4;0
15294;2;0;2;18;0;1;2;0;4;0;6;0
15295;4;2;2;22;1;1;2;0;1;0;2;0
15296;4;2;8;3;0;1;2;0;0;1;4;0
15297;4;1;9;8;0;1;2;0;4;1;2;0
15298;1;1;8;8;1;1;2;0;2;0;3;0
15299;3;1;2;1;1;1;2;1;0;1;6;0
15300;2;2;7;18;1;1;2;0;2;0;4;0
15301;4;2;1;14;0;1;2;0;5;0;1;0
15302;3;1;0;22;0;1;2;0;4;0;6;0
15303;2;0;3;3;1;1;2;0;2;1;1;0
15304;3;2;3;5;1;1;2;1;1;0;5;0
15305;4;0;6;11;0;1;2;0;5;1;0;0
15306;1;2;3;11;1;1;2;0;5;1;5;0
15307;4;0;8;10;1;1;2;1;3;0;4;0
15308;0;0;3;1;1;1;2;1;0;0;3;0
15309;0;2;0;7;1;1;2;1;2;1;0;0
15310;4;2;8;8;1;1;2;0;3;0;0;0
15311;2;1;6;13;1;1;2;0;4;1;6;0
15312;0;2;2;8;1;1;2;0;4;1;5;0
15313;2;2;1;20;0;1;2;0;2;1;4;0
15314;1;0;5;11;0;1;2;0;2;0;4;0
15315;2;0;6;23;1;1;2;1;4;1;1;0
15316;1;1;0;6;0;1;2;1;4;1;2;0
15317;3;0;2;9;0;1;2;1;5;1;1;0
15318;0;2;0;3;1;1;2;0;4;1;2;0
15319;3;2;1;4;1;1;2;0;0;0;6;0
15320;0;0;2;4;0;1;2;0;1;0;3;0
15321;4;1;3;14;0;1;2;1;5;0;4;0
15322;3;0;6;10;1;1;2;0;5;1;4;0
15323;3;1;0;17;1;1;2;0;5;0;6;0
15324;2;0;8;10;0;1;2;1;2;0;0;0
15325;4;0;9;19;1;1;2;0;2;0;3;0
15326;2;1;0;10;1;1;2;0;4;0;3;0
15327;1;1;4;22;0;1;2;1;2;1;0;0
15328;2;0;7;7;1;1;2;1;3;1;1;0
15329;3;0;0;12;0;1;2;1;2;0;4;0
15330;3;1;1;1;1;1;2;0;4;0;0;0
15331;2;0;3;3;1;1;2;1;1;1;3;0
15332;4;0;4;10;0;1;2;1;2;0;0;0
15333;1;0;3;8;1;1;2;0;2;0;4;0
15334;1;1;4;6;0;1;2;0;2;0;6;0
15335;0;1;3;7;1;1;2;0;4;0;1;0
15336;0;0;1;3;0;1;2;1;4;1;3;0
15337;0;0;2;15;1;1;2;0;0;0;1;0
15338;0;0;0;17;0;1;2;1;2;0;6;0
15339;0;2;1;14;0;1;2;1;4;0;3;0
15340;2;1;5;17;1;1;2;1;4;0;1;0
15341;1;2;5;16;0;1;2;0;3;1;3;0
15342;0;0;6;9;1;1;2;0;3;1;2;0
15343;2;0;6;15;0;1;2;1;5;1;6;0
15344;3;0;4;6;0;1;2;0;5;1;4;0
15345;0;1;6;11;0;1;2;1;3;0;1;0
15346;2;2;3;13;1;1;2;1;3;1;1;0
15347;3;2;5;20;0;1;2;1;4;0;2;0
15348;1;0;0;19;0;1;2;1;4;1;3;0
15349;2;0;2;20;1;1;2;0;2;1;4;0
15350;1;1;9;23;1;1;2;0;0;1;2;0
15351;0;1;5;15;1;1;2;1;0;1;3;0
15352;3;2;7;0;1;1;2;1;0;1;2;0
15353;1;1;8;6;0;1;2;1;2;0;5;0
15354;1;0;1;10;1;1;2;1;3;0;3;0
15355;2;2;9;11;0;1;2;1;5;0;3;0
15356;4;0;9;18;1;1;2;0;1;0;6;0
15357;4;1;1;2;1;1;2;1;5;1;3;0
15358;0;2;9;7;0;1;2;1;0;0;0;0
15359;3;0;6;6;1;1;2;0;2;1;1;0
15360;4;1;9;2;0;1;2;0;4;0;4;0
15361;3;0;6;17;0;1;2;1;2;1;3;0
15362;3;1;6;6;1;1;2;0;0;0;4;0
15363;1;1;5;4;0;1;2;0;1;0;4;0
15364;4;1;0;11;0;1;2;0;5;1;6;0
15365;3;1;7;19;1;1;2;1;0;1;1;0
15366;3;2;8;5;1;1;2;1;2;0;6;0
15367;4;2;0;22;1;1;2;0;0;0;6;0
15368;2;2;5;6;0;1;2;1;2;1;6;0
15369;4;0;8;21;0;1;2;0;1;1;4;0
15370;4;2;6;5;0;1;2;0;1;1;6;0
15371;2;0;1;21;1;1;2;0;4;1;1;0
15372;0;2;8;8;0;1;2;0;5;0;1;0
15373;2;2;7;4;1;1;2;1;5;0;3;0
15374;1;2;6;16;0;1;2;0;4;0;3;0
15375;0;0;0;20;0;1;2;1;4;0;4;0
15376;3;0;7;19;1;1;2;0;0;1;6;0
15377;0;1;1;4;1;1;2;1;1;0;6;0
15378;3;1;5;11;0;1;2;0;0;0;1;0
15379;2;2;2;15;1;1;2;0;1;1;2;0
15380;3;0;8;13;0;1;2;0;5;0;0;0
15381;2;2;9;13;1;1;2;0;5;0;3;0
15382;3;1;0;6;0;1;2;1;3;0;0;0
15383;3;1;7;3;0;1;2;1;4;0;6;0
15384;1;2;4;23;1;1;2;1;5;1;6;0
15385;1;1;9;16;1;1;2;1;4;0;3;0
15386;0;1;9;5;1;1;2;0;3;1;0;0
15387;1;1;4;19;0;1;2;0;4;0;2;0
15388;0;1;2;2;0;1;2;1;4;1;2;0
15389;2;2;7;12;1;1;2;0;5;0;5;0
15390;0;2;6;11;0;1;2;0;1;0;5;0
15391;2;0;1;22;1;1;2;0;5;0;3;0
15392;2;0;0;13;0;1;2;1;0;1;2;0
15393;0;0;7;9;0;1;2;0;0;0;0;0
15394;0;2;4;21;0;1;2;0;4;1;4;0
15395;1;0;4;15;0;1;2;1;2;1;6;0
15396;3;1;1;2;0;1;2;0;4;1;0;0
15397;4;1;9;15;1;1;2;1;3;1;3;0
15398;3;1;8;1;0;1;2;1;4;0;1;0
15399;2;0;1;20;0;1;2;0;1;1;2;0
15400;0;0;8;8;1;1;2;0;0;0;6;0
15401;4;0;4;17;0;1;2;1;5;1;6;0
15402;0;1;9;21;0;1;2;1;5;1;1;0
15403;2;0;6;22;0;1;2;1;5;0;1;0
15404;3;0;5;1;0;1;2;1;1;1;0;0
15405;4;2;0;12;0;1;2;0;3;0;0;0
15406;3;1;5;10;1;1;2;1;1;1;0;0
15407;2;2;6;16;1;1;2;0;1;0;0;0
15408;1;2;6;3;1;1;2;1;2;1;0;0
15409;4;0;6;15;0;1;2;1;2;0;3;0
15410;0;2;9;8;0;1;2;0;3;1;3;0
15411;4;1;5;16;1;1;2;0;1;0;5;0
15412;4;2;9;22;1;1;2;0;2;0;5;0
15413;1;1;1;21;0;1;2;0;3;1;1;0
15414;1;2;2;21;0;1;2;0;2;1;4;0
15415;1;0;4;13;1;1;2;0;5;1;3;0
15416;3;0;0;4;1;1;2;0;1;1;0;0
15417;0;1;3;21;1;1;2;1;4;1;6;0
15418;2;2;1;4;0;1;2;1;1;0;5;0
15419;1;1;1;10;1;1;2;1;5;0;0;0
15420;1;1;4;16;1;1;2;0;1;0;2;0
15421;4;2;9;23;0;1;2;0;5;0;2;0
15422;1;2;8;11;1;1;2;0;4;0;0;0
15423;4;2;5;13;1;1;2;0;4;0;5;0
15424;2;2;7;11;0;1;2;0;1;1;4;0
15425;3;1;5;3;1;1;2;1;3;0;5;0
15426;4;2;6;0;1;1;2;1;2;0;2;0
15427;3;2;1;22;1;1;2;1;3;1;5;0
15428;2;2;9;16;0;1;2;1;2;1;4;0
15429;4;1;5;9;0;1;2;1;1;1;4;0
15430;1;2;8;14;0;1;2;1;1;1;0;0
15431;1;1;4;1;0;1;2;1;5;0;3;0
15432;0;2;7;3;0;1;2;1;2;0;2;0
15433;2;1;1;8;1;1;2;1;0;1;6;0
15434;4;2;6;13;0;1;2;1;0;0;6;0
15435;4;1;3;4;1;1;2;1;5;1;0;0
15436;1;1;8;1;0;1;2;1;5;1;1;0
15437;3;2;0;7;1;1;2;1;5;0;1;0
15438;4;2;5;5;0;1;2;0;4;0;6;0
15439;4;2;7;13;1;1;2;1;0;0;5;0
15440;1;2;8;23;0;1;2;1;3;1;6;0
15441;2;1;3;23;0;1;2;1;4;1;5;0
15442;0;2;6;16;0;1;2;1;3;0;0;0
15443;1;1;3;20;1;1;2;0;5;1;0;0
15444;3;1;4;16;0;1;2;1;0;0;1;0
15445;1;1;8;9;1;1;2;0;3;0;4;0
15446;0;1;2;5;1;1;2;0;5;0;6;0
15447;0;1;4;10;1;1;2;0;0;0;3;0
15448;4;2;7;16;0;1;2;1;0;1;4;0
15449;3;2;2;2;0;1;2;0;3;1;2;0
15450;3;2;6;23;1;1;2;0;5;1;4;0
15451;3;2;3;18;0;1;2;1;2;0;3;0
15452;3;2;0;17;0;1;2;0;3;1;6;0
15453;2;2;1;14;1;1;2;1;3;0;1;0
15454;1;2;0;13;0;1;2;1;2;1;2;0
15455;4;2;3;0;0;1;2;1;2;1;4;0
15456;3;2;8;17;0;1;2;0;3;0;3;0
15457;2;1;4;14;0;1;2;0;4;1;3;0
15458;1;1;0;11;0;1;2;0;2;0;0;0
15459;1;2;2;0;1;1;2;0;0;0;1;0
15460;2;2;3;5;1;1;2;1;4;0;6;0
15461;1;2;8;14;0;1;2;1;3;0;1;0
15462;3;2;6;1;0;1;2;1;0;0;6;0
15463;0;2;5;5;0;1;2;1;4;0;0;0
15464;2;2;8;12;0;1;2;1;2;1;1;0
15465;4;2;3;14;0;1;2;0;5;0;3;0
15466;2;2;2;1;0;1;2;0;2;1;3;0
15467;0;2;9;3;1;1;2;1;5;0;6;0
15468;1;2;5;19;0;1;2;0;3;1;3;0
15469;1;2;4;18;0;1;2;1;1;1;6;0
15470;1;2;0;3;0;1;2;0;0;0;4;0
15471;2;1;6;15;0;1;2;0;0;1;6;0
15472;2;2;4;9;1;1;2;0;2;0;6;0
15473;3;1;5;11;1;1;2;0;5;0;0;0
15474;1;2;1;20;1;1;2;0;3;1;2;0
15475;4;2;8;6;1;1;2;0;5;1;0;0
15476;0;2;3;22;1;1;2;0;5;1;2;0
15477;2;2;7;8;0;1;2;0;1;0;5;0
15478;4;2;0;22;1;1;2;0;4;0;3;0
15479;0;2;1;19;1;1;2;1;3;0;5;0
15480;0;2;4;23;0;1;2;0;5;1;3;0
15481;3;1;2;12;1;1;2;1;1;0;1;0
15482;3;2;2;8;1;1;2;0;4;0;4;0
15483;4;1;1;22;1;1;2;0;4;1;3;0
15484;3;1;0;13;0;1;2;0;4;1;1;0
15485;2;2;1;0;0;1;2;0;5;0;0;0
15486;3;2;2;22;0;1;2;1;1;0;0;0
15487;0;1;4;21;0;1;2;1;2;0;3;0
15488;4;1;5;7;1;1;2;0;3;0;5;0
15489;0;2;4;18;1;1;2;1;2;1;1;0
15490;0;2;1;17;0;1;2;0;1;0;2;0
15491;4;2;9;0;1;1;2;1;1;0;3;0
15492;0;2;1;11;1;1;2;1;3;1;3;0
15493;3;2;7;11;0;1;2;1;0;0;0;0
15494;1;2;9;22;0;1;2;0;3;1;5;0
15495;3;1;8;0;1;1;2;0;2;1;2;0
15496;0;2;7;22;0;1;2;1;5;0;6;0
15497;4;1;3;19;1;1;2;0;5;1;2;0
15498;4;2;9;16;0;1;2;0;3;0;3;0
15499;0;2;1;10;0;1;2;0;5;0;1;0
15500;4;2;4;4;1;1;2;1;2;0;6;0
15501;3;2;2;15;0;1;2;0;2;1;2;0
15502;4;1;4;13;1;1;2;1;4;0;2;0
15503;2;1;1;5;1;1;2;1;4;0;6;0
15504;3;2;9;4;1;1;2;0;1;0;0;0
15505;4;2;2;22;0;1;2;0;2;1;6;0
15506;4;2;8;23;1;1;2;1;1;1;2;0
15507;4;2;7;23;0;1;2;1;2;0;3;0
15508;1;2;9;22;1;1;2;1;5;0;0;0
15509;4;2;7;1;1;1;2;0;2;1;3;0
15510;0;2;1;5;0;1;2;0;2;1;5;0
15511;1;1;3;18;1;1;2;1;2;1;3;0
15512;4;2;5;11;1;1;2;0;4;0;3;0
15513;3;2;7;19;1;1;2;1;4;1;2;0
15514;2;2;8;16;0;1;2;1;5;1;2;0
15515;2;2;4;23;1;1;2;1;3;0;6;0
15516;3;1;1;12;1;1;2;1;3;1;3;0
15517;1;2;6;10;1;1;2;0;1;0;0;0
15518;4;1;0;15;0;1;2;0;1;0;5;0
15519;0;2;3;21;0;1;2;1;3;0;0;0
15520;3;2;9;15;1;1;2;1;3;1;1;0
15521;2;2;3;12;0;1;2;0;1;0;1;0
15522;2;2;9;11;0;1;2;1;0;1;5;0
15523;4;2;2;15;0;1;2;1;3;0;0;0
15524;1;2;4;22;0;1;2;1;0;1;2;0
15525;0;2;7;15;0;1;2;0;2;0;5;0
15526;1;2;8;1;1;1;2;1;4;1;4;0
15527;0;1;6;18;0;1;2;0;2;1;1;0
15528;4;1;4;3;0;1;2;1;3;1;4;0
15529;0;1;3;5;0;1;2;0;2;0;3;0
15530;4;1;8;14;0;1;2;1;3;1;4;0
15531;3;1;8;2;1;1;2;0;4;1;3;0
15532;2;1;3;3;1;1;2;1;4;1;2;0
15533;2;2;4;15;1;1;2;0;0;0;3;0
15534;1;2;7;12;0;1;2;0;4;1;2;0
15535;4;2;4;6;0;1;2;0;4;0;3;0
15536;4;1;1;19;1;1;2;1;2;0;1;0
15537;0;2;9;7;1;1;2;0;5;1;0;0
15538;1;1;7;23;1;1;2;1;2;0;0;0
15539;2;2;4;8;0;1;2;0;3;0;5;0
15540;4;2;0;23;1;1;2;1;2;0;2;0
15541;1;1;7;0;0;1;2;1;4;1;3;0
15542;0;1;4;10;0;1;2;0;0;1;0;0
15543;3;2;7;14;0;1;2;0;1;1;5;0
15544;3;2;8;0;1;1;2;1;4;0;1;0
15545;1;1;3;3;1;1;2;0;2;0;2;0
15546;4;1;9;6;0;1;2;1;4;0;4;0
15547;1;2;3;15;1;1;2;1;4;1;3;0
15548;1;1;7;20;0;1;2;1;0;0;5;0
15549;2;2;4;0;0;1;2;0;1;1;6;0
15550;3;2;3;17;1;1;2;0;5;1;5;0
15551;1;2;1;19;0;1;2;1;2;0;3;0
15552;0;2;2;8;0;1;2;0;3;0;1;0
15553;0;1;5;3;0;1;2;0;2;1;2;0
15554;4;1;5;7;1;1;2;0;1;0;2;0
15555;2;2;8;17;1;1;2;0;0;1;6;0
15556;4;1;2;13;0;1;2;0;4;0;5;0
15557;1;1;4;9;0;1;2;1;5;1;1;0
15558;2;1;2;6;1;1;2;0;2;0;3;0
15559;1;2;3;18;0;1;2;1;2;1;3;0
15560;4;1;3;16;1;1;2;0;1;1;1;0
15561;0;1;2;8;1;1;2;1;3;0;1;0
15562;4;2;2;13;0;1;2;1;5;0;0;0
15563;4;2;3;11;1;1;2;1;5;0;1;0
15564;2;1;9;17;1;1;2;1;0;1;2;0
15565;3;1;8;8;1;1;2;0;0;0;0;0
15566;3;2;5;1;1;1;2;1;0;0;0;0
15567;0;2;1;3;0;1;2;1;2;1;4;0
15568;1;1;7;19;1;1;2;0;4;1;0;0
15569;0;1;4;17;1;1;2;0;3;1;5;0
15570;4;2;4;10;1;1;2;0;4;0;4;0
15571;1;2;1;19;1;1;2;0;4;1;5;0
15572;3;2;0;7;0;1;2;1;0;1;5;0
15573;3;2;7;20;1;1;2;0;4;1;3;0
15574;2;2;7;5;1;1;2;0;5;0;4;0
15575;4;2;4;17;1;1;2;0;4;1;5;0
15576;0;1;5;13;1;1;2;1;3;1;0;0
15577;0;2;6;10;1;1;2;0;1;0;2;0
15578;3;2;9;20;0;1;2;1;4;1;0;0
15579;1;1;1;6;1;1;2;1;5;0;6;0
15580;3;1;9;5;0;1;2;0;4;1;1;0
15581;4;2;6;14;0;1;2;1;0;1;5;0
15582;2;1;3;10;1;1;2;1;3;0;1;0
15583;3;1;0;2;0;1;2;1;4;0;6;0
15584;4;2;1;16;1;1;2;1;3;1;6;0
15585;4;1;3;6;0;1;2;1;5;0;5;0
15586;3;1;9;23;1;1;2;1;4;1;6;0
15587;0;1;2;0;1;1;2;1;1;1;3;0
15588;3;1;7;10;0;1;2;1;5;0;4;0
15589;1;1;9;18;1;1;2;1;1;1;1;0
15590;1;2;6;20;1;1;2;0;1;1;0;0
15591;3;2;1;14;0;1;2;1;2;1;0;0
15592;2;2;0;15;0;1;2;0;4;1;0;0
15593;1;1;9;11;0;1;2;0;4;1;4;0
15594;0;2;1;4;1;1;2;1;3;1;5;0
15595;2;2;4;17;1;1;2;1;1;0;5;0
15596;3;1;3;13;1;1;2;0;5;0;4;0
15597;1;2;0;13;0;1;2;1;1;0;2;0
15598;1;1;7;20;1;1;2;1;2;0;0;0
15599;2;2;1;17;1;1;2;0;2;1;1;0
15600;2;2;8;22;0;1;2;1;5;1;0;0
15601;2;2;6;11;1;1;2;0;5;1;2;0
15602;0;2;4;14;1;1;2;0;5;0;6;0
15603;1;2;5;5;1;1;2;0;0;0;2;0
15604;1;2;8;0;1;1;2;0;0;0;0;0
15605;4;2;7;13;0;1;2;0;1;0;4;0
15606;0;2;5;23;1;1;2;0;2;0;5;0
15607;2;1;3;14;1;1;2;0;3;1;1;0
15608;3;1;0;21;1;1;2;1;4;1;4;0
15609;3;2;5;5;1;1;2;1;0;0;2;0
15610;1;2;8;14;1;1;2;1;1;1;1;0
15611;3;2;3;17;1;1;2;1;3;1;2;0
15612;0;2;2;10;0;1;2;1;0;0;3;0
15613;2;2;9;12;0;1;2;1;5;0;0;0
15614;3;2;4;19;0;1;2;1;1;0;1;0
15615;4;1;1;18;1;1;2;1;3;1;6;0
15616;1;2;8;7;0;1;2;1;3;0;4;0
15617;4;2;1;3;0;1;2;0;5;1;4;0
15618;4;1;3;8;0;1;2;0;2;0;0;0
15619;4;2;0;18;1;1;2;1;0;0;0;0
15620;3;1;1;17;0;1;2;0;0;1;5;0
15621;1;1;0;14;1;1;2;1;0;0;4;0
15622;0;2;0;22;0;1;2;1;5;0;5;0
15623;3;1;9;15;1;1;2;0;3;0;6;0
15624;1;1;4;6;1;1;2;0;0;0;5;0
15625;1;2;7;1;0;1;2;1;2;1;1;0
15626;4;2;6;22;0;1;2;0;0;1;5;0
15627;3;2;2;17;0;1;2;0;2;0;1;0
15628;4;2;2;9;0;1;2;0;4;1;1;0
15629;0;1;0;16;1;1;2;1;1;1;1;0
15630;4;2;4;22;0;1;2;0;0;1;5;0
15631;0;2;4;20;1;1;2;0;2;1;2;0
15632;0;1;7;7;1;1;2;0;3;1;4;0
15633;2;1;4;12;1;1;2;0;2;1;1;0
15634;0;1;3;23;0;1;2;1;4;1;3;0
15635;2;1;1;23;1;1;2;1;4;1;1;0
15636;3;1;9;12;0;1;2;1;0;1;3;0
15637;4;2;8;21;0;1;2;0;2;1;4;0
15638;2;2;7;12;1;1;2;0;4;1;0;0
15639;2;2;5;2;1;1;2;1;2;1;3;0
15640;1;2;1;10;0;1;2;1;2;0;0;0
15641;4;2;0;16;0;1;2;0;2;0;2;0
15642;1;2;4;14;1;1;2;1;0;1;5;0
15643;4;2;6;9;1;1;2;0;1;1;0;0
15644;3;1;3;4;1;1;2;1;5;0;4;0
15645;3;2;4;8;1;1;2;0;2;0;0;0
15646;2;2;7;1;0;1;2;0;3;1;4;0
15647;0;2;0;0;1;1;2;0;0;0;4;0
